Jerilderie Multi Purpose Service,Public,33-39 Southey Street,"Jerilderie, NSW 2716","
03 5886 1300
",http://www.health.qld.gov.au/services/darlingdowns/ddowns-jandowae-hs.asp,< 50,Member of Cura Day Hospitals Group,"['Alcohol and drug unit', 'Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Jessie McPherson Private Hospital,Private,246 Clayton Road,"Clayton, Vic 3168","
03 9594 2776
",http://jessiemcpherson.org,100–199,,"['Cardiac surgery unit', 'Coronary care unit', 'Intensive care unit', 'Neonatal intensive care unit', 'Neurosurgical unit', 'Obstetric services', 'Oncology unit', 'Paediatric service']"
John Fawkner Private Hospital,Private,275 Moreland Road,"Coburg, Vic 3058","
03 9385 2500
",http://www.johnfawknerprivatehospital.com.au,100–199,Member of Healthscope,"['Emergency department', 'Intensive care unit']"
John Flynn Private Hospital,Private,42 Inland Drive,"Tugun, Qld 4224","
07 5598 9000
",http://www.johnflynnprivate.com.au/,200–500,Member of Ramsay Health Care Australia Pty Ltd,"['Acute renal dialysis unit', 'Coronary care unit', 'Emergency department', 'Intensive care unit', 'Obstetric services']"
John Hunter Hospital,Public,Lookout Road,"New Lambton, NSW 2305","
02 4921 3000
",http://www.johnflynnprivate.com.au/,> 500,Member of Ramsay Health Care Australia Pty Ltd,"['Acute renal dialysis unit', 'AIDS unit', 'Alcohol and drug unit', 'Bone marrow transplantation unit', 'Cardiac surgery unit', 'Coronary care unit', 'Diabetes unit', 'Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Infectious diseases unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Neonatal intensive care unit', 'Neurosurgical unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit', 'Renal transplantation unit', 'Sleep centre']"
Jolimont Endoscopy,Private,19/201 Wellington Parade Sth,"East Melbourne, Vic 3002","
03 9654 8033
",http://www.jolimont.com.au,< 50,,[]
Joondalup Health Campus (Private),Private,Corner of Grand Boulevard and Shenton Avenue,"Joondalup, WA 6027","
08 9400 9400
",http://www.joondaluphealthcampus.com.au,200–500,Member of Ramsay Health Care Australia Pty Ltd,"['Coronary care unit', 'Emergency department', 'Intensive care unit', 'Obstetric services', 'Paediatric service', 'Psychiatric unit']"
Joondalup Health Campus (Public),Public,Shenton Avenue,"Joondalup, WA 6027","
08 9400 9030
",http://www.joondaluphealthcampus.com.au,200–500,Member of Ramsay Health Care Australia Pty Ltd,"['Coronary care unit', 'Emergency department', 'In vitro fertilisation unit', 'Maintenance renal dialysis unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Joyce Palmer Health Service,Public,Beach Road,"Palm Island, Qld 4816","
07 4752 5100
",http://www.health.qld.gov.au/services/townsville/tville_jpalm_hs.asp,< 50,Member of Ramsay Health Care Australia Pty Ltd,['Emergency services']
Julia Creek Hospital,Public,1 Burke Street,"Julia Creek, Qld 4823","
07 4746 4000
",https://www.health.qld.gov.au/services/northwest/nwes_jcreek_hosp,< 50,Member of Ramsay Health Care Australia Pty Ltd,['Emergency services']
Junee Multi Purpose Service,Public,67 Broadway Street,"Junee, NSW 2663","
02 6924 8200
",https://www.health.qld.gov.au/services/northwest/nwes_jcreek_hosp,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Alcohol and drug unit', 'Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Justice Health Services,Public,1300 Anzac Parade,"Malabar, NSW 2036","
02 9700 3000
",http://www.justicehealth.nsw.gov.au/,200–500,Member of Ramsay Health Care Australia Pty Ltd,[]
Kahlyn Day Centre,Private,40 Briant Road,"Magill, SA 5072","
08 8331 0811
",http://www.kahlyndaycentre.com.au/,< 50,Member of Ramsay Health Care Australia Pty Ltd,['Psychiatric unit']
Kalamunda Hospital,Public,Elizabeth Street,"Kalamunda, WA 6076","
08 9257 8100
",http://www.kahlyndaycentre.com.au/,< 50,Member of Ramsay Health Care Australia Pty Ltd,[]
Kalbarri Health Centre,Public,Kaiber Street,"Kalbarri, WA 6536","
08 9937 0100
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=227,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services']"
Kaleeya Hospital,Public,Corner of Staton and Wolsely Roads,"East Fremantle, WA 6158","
08 9937 0100
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=227,tment or services not available at this hospital,Member of Ramsay Health Care Australia Pty Ltd,"['Neonatal intensive care unit', 'Obstetric services', 'Paediatric service', 'Rehabilitation unit']"
Kalgoorlie Hospital,Public,Piccadilly Street,"Kalgoorlie, WA 6430","
08 9080 5888
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=227,100–199,Member of Ramsay Health Care Australia Pty Ltd,"['Emergency department', 'Maintenance renal dialysis unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit']"
Kangaroo Island Health Service,Public,3 to 7 The Esplanade,"Kingscote, SA 5223","
08 8553 4200
",http://www.sahealth.sa.gov.au/KangarooIslandHospital,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit', 'Obstetric services']"
Kapunda Hospital,Public,26 Nash Street,"Kapunda, SA 5373","
08 8566 2007
",http://www.sahealth.sa.gov.au/Kapundahospital,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Emergency services', 'Nursing home care unit', 'Obstetric services']"
Kareena Private Hospital,Private,86 Kareena Road,"Caringbah, NSW 2229","
02 9717 0000
",http://www.kareenaprivate.com.au,100–199,Member of Ramsay Health Care Australia Pty Ltd,"['Coronary care unit', 'Intensive care unit', 'Obstetric services']"
Karitane Mothercraft Society,Public,Corner of The Horsley Drive and Mitchell Street,"Carramar, NSW 2163","
02 9794 2300
",http://www.karitane.com.au/,< 50,Member of Ramsay Health Care Australia Pty Ltd,['Paediatric service']
Karoonda and District Soldiers' Memorial Hospital,Public,13 Stokes Road,"Karoonda, SA 5307","
08 8579 1111
",http://www.sahealth.sa.gov.au/karoondahospital,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit']"
Katanning Hospital,Public,Clive Street,"Katanning, WA 6317","
08 9821 6222
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=88,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services', 'Hospice care unit', 'Nursing home care unit']"
Katherine Hospital,Public,Gorge Road,"Katherine, NT 850","
08 8973 9211
",https://nt.gov.au/wellbeing/hospitals-health-services/katherine-hospital,50–99,Member of Ramsay Health Care Australia Pty Ltd,"['Emergency department', 'Maintenance renal dialysis unit', 'Obstetric services']"
Kawana Private Hospital,Private,14/5 Innovation Parkway,"Birtinya, Qld 4575","
07 5413 9100
",http://www.curagroup.com.au/kawana-private-hospital,< 50,Member of Cura Day Hospitals Group,[]
Kellerberrin Memorial Hospital,Public,51-63 Gregory Street,"Kellerberrin, WA 6410","
08 9045 6222
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=89,< 50,Member of Cura Day Hospitals Group,"['Domiciliary care unit', 'Emergency services', 'Hospice care unit', 'Nursing home care unit']"
Kempsey Hospital,Public,119 River Street,"Kempsey, NSW 2440","
02 6561 2600
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=89,50–99,Member of Cura Day Hospitals Group,"['Alcohol and drug unit', 'Coronary care unit', 'Domiciliary care unit', 'Emergency department', 'Hospice care unit', 'Maintenance renal dialysis unit', 'Nursing home care unit', 'Obstetric services', 'Psychiatric unit', 'Rehabilitation unit']"
Kenmore Hospital,Public,Taralga Road,"Kenmore, NSW 2580","
02 4827 3303
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=89,50–99,Member of Cura Day Hospitals Group,"['Alcohol and drug unit', 'Psychiatric unit']"
Kerang District Health,Public,13 Burgoyne Street,"Kerang, Vic 3579","
03 5450 9200
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=89,< 50,Member of Cura Day Hospitals Group,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit', 'Obstetric services', 'Oncology unit']"
Kiama Hospital,Public,Bonaira Street,"Kiama, NSW 2533","
02 4233 1033
",http://www.islhd.health.nsw.gov.au/Kiama_Hospital/default.asp,< 50,Member of Cura Day Hospitals Group,"['Domiciliary care unit', 'Geriatric assessment unit']"
Kilcoy Hospital,Public,19 Brown Street,"Kilcoy, Qld 4515","
07 5422 4411
",http://www.health.qld.gov.au/services/metronorth/metronorth_kilcoy_hosp.asp,< 50,Member of Cura Day Hospitals Group,['Emergency services']
Kimba District Hospital and Aged Care,Public,15 Martin Terrace,"Kimba, SA 5641","
08 8627 2400
",http://www.sahealth.sa.gov.au/kimbahospital,< 50,Member of Cura Day Hospitals Group,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit']"
King Edward Memorial Hospital for Women,Public,374 Bagot Road,"Subiaco, WA 6008","
08 9340 2222
",http://www.kemh.health.wa.gov.au,200–500,Member of Cura Day Hospitals Group,"['Clinical genetics unit', 'Diabetes unit', 'Domiciliary care unit', 'Emergency department', 'Neonatal intensive care unit', 'Obstetric services', 'Oncology unit', 'Psychiatric unit']"
King Island Multi Purpose Centre,Public,Edward Street,"Currie, Tas 7256","
03 6462 9900
",http://www.dhhs.tas.gov.au/service_information/service_delivery_points/king_island_district_hospital_and_health_centre,< 50,Member of Cura Day Hospitals Group,[]
Kingaroy Hospital,Public,166 Youngman Street,"Kingaroy, Qld 4610","
07 4162 9200
",http://www.health.qld.gov.au/services/darlingdowns/ddowns-kingaroy-hs.asp,< 50,Member of Cura Day Hospitals Group,"['Acute renal dialysis unit', 'Domiciliary care unit', 'Emergency services', 'Obstetric services']"
Kingston Centre [Cheltenham],Public,400 Warrigal Road,"Cheltenham, Vic 3192","
03 9265 1000
",http://www.monashhealth.org/page/Kingston_Centre,100–199,Member of Cura Day Hospitals Group,"['Domiciliary care unit', 'Geriatric assessment unit', 'Nursing home care unit', 'Psychiatric unit', 'Rehabilitation unit']"
Kingston Soldiers' Memorial Hospital,Public,Corner of Cooke and Young Streets,"Kingston SE, SA 5275","
08 8767 0222
",http://www.sahealth.sa.gov.au/kingstonhospital,< 50,Member of Cura Day Hospitals Group,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit']"
Kingsway Day Surgery,Private,"Level 1, 533 Kingsway","Miranda, NSW 2228","
02 9717 0700
",http://www.kingswaydaysurgery.com.au/,< 50,Member of Ramsay Health Care Australia Pty Ltd,[]
Kirwan Rehabilitation Unit,Public,138 Thuringowa Drive,"Kirwan, Qld 4817","
07 4799 9800
",http://www.kingswaydaysurgery.com.au/,< 50,Member of Ramsay Health Care Australia Pty Ltd,['Psychiatric unit']
Knox Private Hospital,Private,262 Mountain Highway,"Wantirna, Vic 3152","
03 9210 7000
",http://www.knoxprivatehospital.com.au,200–500,Member of Healthscope,"['Coronary care unit', 'Emergency department', 'Intensive care unit', 'Obstetric services', 'Paediatric service']"
Kojonup Hospital,Public,Spring Street,"Kojonup, WA 6395","
08 9831 2222
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=93,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency services', 'Hospice care unit', 'Nursing home care unit']"
Kondinin Districts Health Service,Public,130 Graham Street,"Kondinin, WA 6367","
08 9889 1000
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=94,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency services', 'Hospice care unit', 'Nursing home care unit']"
Kooweerup Regional Health Service,Public,215 Rossiter Road,"Koo Wee Rup, Vic 3981","
03 5997 9679
",http://www.kooweeruphospital.net.au,< 50,Member of Healthscope,"['Domiciliary care unit', 'Nursing home care unit']"
Kununoppin Health Service,Public,Leake Street,"Kununoppin, WA 6489","
08 9683 2044
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=98,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency services', 'Hospice care unit', 'Nursing home care unit']"
Kununurra Hospital,Public,96 Coolibah Drive,"Kununurra, WA 6743","
08 9166 4222
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=100,< 50,Member of Healthscope,"['Emergency services', 'Nursing home care unit', 'Obstetric services']"
Kurri Kurri Hospital,Public,432 Lang Street,"Kurri Kurri, NSW 2327","
02 4936 3200
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=100,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Rehabilitation unit']"
Kyabram & District Health Service,Public,88 Fenaughty Street,"Kyabram, Vic 3620","
03 5857 0200
",http://www.kyhealth.org.au,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency services', 'Maintenance renal dialysis unit', 'Nursing home care unit', 'Obstetric services']"
Kyneton District Health Service,Public,7-25 Caroline Chisholm Drive,"Kyneton, Vic 3444","
03 5422 9900
",http://www.kynetonhealth.org.au,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency services', 'Maintenance renal dialysis unit', 'Nursing home care unit', 'Obstetric services']"
Kyogle Multi Purpose Service,Public,199 Summerland Way,"Kyogle, NSW 2474","
02 6632 1522
",http://www.kynetonhealth.org.au,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Lachlan Health Service - Forbes,Public,Lot 1 Elgin Street,"Forbes, NSW 2871","
02 6850 7100
",http://www.kynetonhealth.org.au,< 50,Member of Healthscope,"['Alcohol and drug unit', 'Domiciliary care unit', 'Emergency department', 'Maintenance renal dialysis unit', 'Obstetric services']"
Lachlan Health Service - Parkes,Public,2 Morrissey Way,"Parkes, NSW 2870","
02 6861 2400
",http://www.kynetonhealth.org.au,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency department', 'Obstetric services', 'Rehabilitation unit']"
Lady Cilento Children's Hospital,Public,501 Stanley Street,"South Brisbane, Qld 4101","
07 3068 1111
",http://www.childrens.health.qld.gov.au/home/lcch/,200–500,Member of Healthscope,"['Acute renal dialysis unit', 'Bone marrow transplantation unit', 'Burns unit', 'Cardiac surgery unit', 'Diabetes unit', 'Emergency department', 'Epilepsy centre', 'Infectious diseases unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Major plastic or reconstructive surgery unit', 'Neurosurgical unit', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Lady Davidson Private Hospital,Private,Bobbin Head Road,"North Turramurra, NSW 2074","
02 9488 0111
",http://www.ladydavidsonprivatehospital.com.au,100–199,Member of Healthscope,[]
Laidley Hospital,Public,75 William Street,"Laidley, Qld 4341","
07 5466 8100
",http://www.health.qld.gov.au/services/westmoreton/laidley-hs.asp,< 50,Member of Healthscope,['Emergency services']
Lake Cargelligo Multi Purpose Service,Public,Uabba Street,"Lake Cargelligo, NSW 2672","
02 6898 1200
",http://www.health.qld.gov.au/services/westmoreton/laidley-hs.asp,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Lake Grace Hospital,Public,Stubbs Street,"Lake Grace, WA 6353","
08 9890 2222
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=102,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency services', 'Hospice care unit', 'Nursing home care unit']"
Lake Macquarie Private Hospital,Private,3 Sydney Street,"Gateshead, NSW 2290","
02 4943 3122
",http://www.lakemacquarieprivate.com,100–199,Member of Ramsay Health Care Australia Pty Ltd,"['Coronary care unit', 'Emergency department', 'Intensive care unit']"
Lameroo District Health Service,Public,1A Vardon Terrace,"Lameroo, SA 5302","
08 8576 4600
",http://www.sahealth.sa.gov.au/lameroohealthservice,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit']"
Latrobe Regional Hospital [Traralgon],Public,10 Village Avenue,"Traralgon, Vic 3844","
03 5173 8000
",http://www.lrh.com.au,200–500,Member of Ramsay Health Care Australia Pty Ltd,"['Coronary care unit', 'Diabetes unit', 'Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Maintenance renal dialysis unit', 'Nursing home care unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Launceston General Hospital,Public,274-280 Charles Street,"Launceston, Tas 7250","
03 6777 6777
",http://www.dhhs.tas.gov.au/service_information/services_files/launceston_general_hospital,200–500,Member of Ramsay Health Care Australia Pty Ltd,"['Acute renal dialysis unit', 'Coronary care unit', 'Diabetes unit', 'Emergency department', 'Geriatric assessment unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
